Altitude;longitude;latitude
144,50;1,40199;43,60504
144,92;1,40218;43,60504
144,96;1,40236;43,60505
145,03;1,40255;43,60505
145,19;1,40274;43,60505
145,25;1,40292;43,60505
144,80;1,40311;43,60506
143,35;1,40329;43,60506
140,35;1,40348;43,60506
138,29;1,40366;43,60507
137,84;1,40385;43,60507
138,29;1,40404;43,60507
140,99;1,40422;43,60507
143,82;1,40441;43,60508
141,74;1,40459;43,60508
138,50;1,40478;43,60508
137,58;1,40496;43,60508
137,57;1,40515;43,60509
137,53;1,40534;43,60509
137,66;1,40552;43,60509
137,72;1,40571;43,60510
137,78;1,40589;43,60510
138,00;1,40608;43,60510
138,10;1,40626;43,60510
137,92;1,40645;43,60511
137,60;1,40663;43,60511
137,57;1,40682;43,60511
137,75;1,40701;43,60511
137,36;1,40719;43,60512
137,14;1,40738;43,60512
137,59;1,40756;43,60512
137,60;1,40775;43,60513
137,53;1,40793;43,60513
137,55;1,40812;43,60513
137,61;1,40831;43,60513
137,49;1,40849;43,60514
137,48;1,40868;43,60514
137,49;1,40886;43,60514
137,46;1,40905;43,60514
137,50;1,40923;43,60515
137,38;1,40942;43,60515
137,19;1,40961;43,60515
136,33;1,40979;43,60515
135,60;1,40998;43,60516
134,86;1,41016;43,60516
134,85;1,41035;43,60516
135,02;1,41053;43,60517
135,04;1,41072;43,60517
135,16;1,41091;43,60517
135,22;1,41109;43,60517
135,36;1,41128;43,60518
135,40;1,41146;43,60518
135,50;1,41165;43,60518
135,51;1,41183;43,60518
135,70;1,41202;43,60519
135,63;1,41221;43,60519
135,50;1,41239;43,60519
135,49;1,41258;43,60520
135,48;1,41276;43,60520
135,46;1,41295;43,60520
135,50;1,41313;43,60520
135,45;1,41332;43,60521
135,32;1,41351;43,60521
135,18;1,41369;43,60521
134,98;1,41388;43,60521
134,95;1,41406;43,60522
134,55;1,41425;43,60522
134,32;1,41443;43,60522
134,53;1,41462;43,60523
134,57;1,41481;43,60523
134,57;1,41499;43,60523
134,50;1,41518;43,60523
134,15;1,41536;43,60524
132,10;1,41555;43,60524
131,47;1,41573;43,60524
131,45;1,41592;43,60524
131,48;1,41611;43,60525
131,48;1,41629;43,60525
131,50;1,41648;43,60525
132,41;1,41666;43,60526
133,48;1,41685;43,60526
128,21;1,41703;43,60526
125,51;1,41722;43,60526
125,06;1,41741;43,60527
124,99;1,41759;43,60527
124,98;1,41778;43,60527
125,02;1,41796;43,60527
125,05;1,41815;43,60528
125,05;1,41833;43,60528
125,08;1,41852;43,60528
125,11;1,41870;43,60529
125,11;1,41889;43,60529
125,16;1,41908;43,60529
125,16;1,41926;43,60529
125,12;1,41945;43,60530
125,12;1,41963;43,60530
125,13;1,41982;43,60530
125,19;1,42000;43,60530
125,26;1,42019;43,60531
125,29;1,42038;43,60531
125,46;1,42056;43,60531
125,69;1,42075;43,60531
125,75;1,42093;43,60532
125,76;1,42112;43,60532
125,84;1,42130;43,60532
126,34;1,42149;43,60533
127,10;1,42168;43,60533
127,87;1,42186;43,60533
129,80;1,42205;43,60533
132,71;1,42223;43,60534
134,80;1,42242;43,60534
134,33;1,42260;43,60534
132,91;1,42279;43,60534
131,82;1,42298;43,60535
131,51;1,42316;43,60535
131,42;1,42335;43,60535
131,41;1,42353;43,60536
131,42;1,42372;43,60536
131,45;1,42390;43,60536
131,45;1,42409;43,60536
131,47;1,42428;43,60537
131,58;1,42446;43,60537
132,22;1,42465;43,60537
133,04;1,42483;43,60537
133,14;1,42502;43,60538
133,23;1,42520;43,60538
133,60;1,42539;43,60538
133,55;1,42558;43,60538
133,62;1,42576;43,60539
133,74;1,42595;43,60539
133,87;1,42613;43,60539
133,94;1,42632;43,60540
134,06;1,42650;43,60540
134,16;1,42669;43,60540
134,86;1,42688;43,60540
135,19;1,42706;43,60541
135,20;1,42725;43,60541
135,07;1,42743;43,60541
134,52;1,42762;43,60541
135,39;1,42780;43,60542
136,59;1,42799;43,60542
136,85;1,42818;43,60542
136,12;1,42836;43,60543
135,44;1,42855;43,60543
133,88;1,42873;43,60543
132,39;1,42892;43,60543
132,04;1,42910;43,60544
132,36;1,42929;43,60544
133,31;1,42948;43,60544
134,14;1,42966;43,60544
134,64;1,42985;43,60545
135,42;1,43003;43,60545
135,50;1,43022;43,60545
135,93;1,43040;43,60545
136,07;1,43059;43,60546
136,50;1,43078;43,60546
136,63;1,43096;43,60546
136,63;1,43115;43,60547
136,53;1,43133;43,60547
136,56;1,43152;43,60547
136,72;1,43170;43,60547
136,88;1,43189;43,60548
137,11;1,43208;43,60548
137,20;1,43226;43,60548
136,84;1,43245;43,60548
135,21;1,43263;43,60549
133,88;1,43282;43,60549
133,37;1,43300;43,60549
133,39;1,43319;43,60549
135,36;1,43337;43,60550
137,12;1,43356;43,60550
137,91;1,43375;43,60550
138,36;1,43393;43,60551
138,77;1,43412;43,60551
139,05;1,43430;43,60551
139,27;1,43449;43,60551
139,48;1,43467;43,60552
141,07;1,43486;43,60552
142,04;1,43505;43,60552
142,20;1,43523;43,60552
142,37;1,43542;43,60553
142,41;1,43560;43,60553
142,28;1,43579;43,60553
142,28;1,43597;43,60553
142,30;1,43616;43,60554
142,14;1,43635;43,60554
142,02;1,43653;43,60554
142,00;1,43672;43,60555
141,90;1,43690;43,60555
142,08;1,43709;43,60555
142,00;1,43727;43,60555
141,92;1,43746;43,60556
142,13;1,43765;43,60556
142,23;1,43783;43,60556
142,25;1,43802;43,60556
142,10;1,43820;43,60557
141,87;1,43839;43,60557
141,89;1,43857;43,60557
142,05;1,43876;43,60558
142,09;1,43895;43,60558
142,27;1,43913;43,60558
142,50;1,43932;43,60558
142,47;1,43950;43,60559
142,67;1,43969;43,60559
142,83;1,43987;43,60559
143,00;1,44006;43,60559
143,08;1,44025;43,60560
143,13;1,44043;43,60560
143,17;1,44062;43,60560
143,27;1,44080;43,60560
143,26;1,44099;43,60561
143,16;1,44117;43,60561
142,90;1,44136;43,60561
142,90;1,44155;43,60562
142,89;1,44173;43,60562
143,17;1,44192;43,60562
143,45;1,44210;43,60562
143,52;1,44229;43,60563
143,48;1,44247;43,60563
143,56;1,44266;43,60563
143,68;1,44285;43,60563
143,49;1,44303;43,60564
143,17;1,44322;43,60564
143,18;1,44340;43,60564
143,13;1,44359;43,60564
142,54;1,44377;43,60565
142,33;1,44396;43,60565
142,06;1,44415;43,60565
142,00;1,44433;43,60565
141,96;1,44452;43,60566
141,88;1,44470;43,60566
142,38;1,39921;43,60486
144,19;1,39940;43,60487
146,03;1,39958;43,60487
147,14;1,39977;43,60487
147,94;1,39995;43,60488
148,78;1,40014;43,60488
149,21;1,40033;43,60488
148,83;1,40051;43,60488
147,52;1,40070;43,60489
146,34;1,40088;43,60489
145,14;1,40107;43,60489
144,93;1,40125;43,60489
144,15;1,40144;43,60490
143,77;1,40162;43,60490
143,83;1,40181;43,60490
144,34;1,40200;43,60491
144,76;1,40218;43,60491
144,99;1,40237;43,60491
145,20;1,40255;43,60491
145,04;1,40274;43,60492
144,54;1,40292;43,60492
143,97;1,40311;43,60492
143,63;1,40330;43,60492
143,04;1,40348;43,60493
141,55;1,40367;43,60493
139,26;1,40385;43,60493
137,88;1,40404;43,60494
138,56;1,40422;43,60494
140,68;1,40441;43,60494
139,78;1,40460;43,60494
138,08;1,40478;43,60495
137,63;1,40497;43,60495
137,39;1,40515;43,60495
137,32;1,40534;43,60495
137,72;1,40552;43,60496
137,85;1,40571;43,60496
137,83;1,40590;43,60496
138,02;1,40608;43,60497
138,10;1,40627;43,60497
137,94;1,40645;43,60497
137,63;1,40664;43,60497
137,66;1,40682;43,60498
137,82;1,40701;43,60498
137,20;1,40720;43,60498
137,30;1,40738;43,60498
137,66;1,40757;43,60499
137,69;1,40775;43,60499
137,62;1,40794;43,60499
137,58;1,40812;43,60500
137,68;1,40831;43,60500
137,65;1,40850;43,60500
137,57;1,40868;43,60500
137,58;1,40887;43,60501
137,51;1,40905;43,60501
137,33;1,40924;43,60501
137,20;1,40942;43,60501
137,07;1,40961;43,60502
136,66;1,40980;43,60502
135,97;1,40998;43,60502
135,23;1,41017;43,60503
134,98;1,41035;43,60503
135,08;1,41054;43,60503
135,17;1,41072;43,60503
135,29;1,41091;43,60504
135,26;1,41110;43,60504
135,24;1,41128;43,60504
135,45;1,41147;43,60504
135,49;1,41165;43,60505
135,59;1,41184;43,60505
135,59;1,41202;43,60505
135,79;1,41221;43,60506
135,63;1,41240;43,60506
135,60;1,41258;43,60506
135,48;1,41277;43,60506
135,57;1,41295;43,60507
135,54;1,41314;43,60507
135,51;1,41332;43,60507
135,48;1,41351;43,60507
135,53;1,41369;43,60508
135,37;1,41388;43,60508
135,15;1,41407;43,60508
134,69;1,41425;43,60509
134,49;1,41444;43,60509
134,46;1,41462;43,60509
134,60;1,41481;43,60509
134,61;1,41499;43,60510
134,64;1,41518;43,60510
134,55;1,41537;43,60510
133,82;1,41555;43,60510
131,91;1,41574;43,60511
131,50;1,41592;43,60511
131,50;1,41611;43,60511
131,48;1,41629;43,60511
131,62;1,41648;43,60512
131,82;1,41667;43,60512
132,50;1,41685;43,60512
132,70;1,41704;43,60513
132,41;1,41722;43,60513
127,40;1,41741;43,60513
125,14;1,41759;43,60513
125,02;1,41778;43,60514
125,01;1,41797;43,60514
125,04;1,41815;43,60514
125,05;1,41834;43,60514
125,09;1,41852;43,60515
125,10;1,41871;43,60515
125,14;1,41889;43,60515
125,15;1,41908;43,60516
125,14;1,41927;43,60516
125,11;1,41945;43,60516
125,12;1,41964;43,60516
125,17;1,41982;43,60517
125,23;1,42001;43,60517
125,29;1,42019;43,60517
125,32;1,42038;43,60517
125,49;1,42057;43,60518
125,70;1,42075;43,60518
125,73;1,42094;43,60518
125,75;1,42112;43,60519
125,76;1,42131;43,60519
125,81;1,42149;43,60519
126,01;1,42168;43,60519
126,23;1,42187;43,60520
126,67;1,42205;43,60520
127,35;1,42224;43,60520
128,60;1,42242;43,60520
131,23;1,42261;43,60521
133,52;1,42279;43,60521
133,72;1,42298;43,60521
132,43;1,42317;43,60521
131,95;1,42335;43,60522
131,60;1,42354;43,60522
131,48;1,42372;43,60522
131,50;1,42391;43,60523
131,49;1,42409;43,60523
131,52;1,42428;43,60523
131,62;1,42447;43,60523
132,42;1,42465;43,60524
133,09;1,42484;43,60524
133,18;1,42502;43,60524
133,34;1,42521;43,60524
133,95;1,42539;43,60525
133,84;1,42558;43,60525
133,91;1,42577;43,60525
133,94;1,42595;43,60526
133,89;1,42614;43,60526
133,93;1,42632;43,60526
134,10;1,42651;43,60526
134,11;1,42669;43,60527
134,34;1,42688;43,60527
134,48;1,42706;43,60527
134,84;1,42725;43,60527
135,03;1,42744;43,60528
134,83;1,42762;43,60528
135,34;1,42781;43,60528
136,36;1,42799;43,60528
136,54;1,42818;43,60529
136,01;1,42836;43,60529
135,60;1,42855;43,60529
134,88;1,42874;43,60530
133,44;1,42892;43,60530
132,76;1,42911;43,60530
132,43;1,42929;43,60530
132,50;1,42948;43,60531
132,67;1,42966;43,60531
133,43;1,42985;43,60531
134,14;1,43004;43,60531
134,21;1,43022;43,60532
135,64;1,43041;43,60532
136,06;1,43059;43,60532
136,58;1,43078;43,60533
136,65;1,43096;43,60533
136,60;1,43115;43,60533
136,43;1,43134;43,60533
136,44;1,43152;43,60534
136,61;1,43171;43,60534
136,64;1,43189;43,60534
136,77;1,43208;43,60534
137,09;1,43226;43,60535
137,35;1,43245;43,60535
137,41;1,43264;43,60535
137,19;1,43282;43,60535
135,97;1,43301;43,60536
134,12;1,43319;43,60536
133,45;1,43338;43,60536
133,72;1,43356;43,60537
134,93;1,43375;43,60537
137,15;1,43394;43,60537
138,60;1,43412;43,60537
139,18;1,43431;43,60538
139,48;1,43449;43,60538
139,58;1,43468;43,60538
141,06;1,43486;43,60538
141,84;1,43505;43,60539
142,13;1,43524;43,60539
142,19;1,43542;43,60539
142,18;1,43561;43,60539
142,12;1,43579;43,60540
142,06;1,43598;43,60540
142,16;1,43616;43,60540
142,10;1,43635;43,60541
142,04;1,43654;43,60541
142,06;1,43672;43,60541
142,17;1,43691;43,60541
142,18;1,43709;43,60542
142,00;1,43728;43,60542
142,12;1,43746;43,60542
142,30;1,43765;43,60542
142,29;1,43784;43,60543
142,29;1,43802;43,60543
142,04;1,43821;43,60543
141,85;1,43839;43,60543
141,83;1,43858;43,60544
141,78;1,43876;43,60544
141,69;1,43895;43,60544
142,01;1,43914;43,60545
142,60;1,43932;43,60545
142,70;1,43951;43,60545
142,75;1,43969;43,60545
142,84;1,43988;43,60546
142,92;1,44006;43,60546
142,97;1,44025;43,60546
142,99;1,44044;43,60546
142,93;1,44062;43,60547
142,94;1,44081;43,60547
143,14;1,44099;43,60547
142,98;1,44118;43,60547
142,92;1,44136;43,60548
143,02;1,44155;43,60548
142,95;1,44173;43,60548
143,03;1,44192;43,60549
143,36;1,44211;43,60549
143,69;1,44229;43,60549
143,54;1,44248;43,60549
143,46;1,44266;43,60550
143,51;1,44285;43,60550
143,43;1,44303;43,60550
143,22;1,44322;43,60550
143,18;1,44341;43,60551
143,08;1,44359;43,60551
142,65;1,44378;43,60551
142,33;1,44396;43,60551
142,22;1,44415;43,60552
142,23;1,44433;43,60552
142,14;1,44452;43,60552
141,92;1,44471;43,60553
139,27;1,39921;43,60473
139,47;1,39940;43,60473
140,48;1,39959;43,60474
142,00;1,39977;43,60474
143,56;1,39996;43,60474
144,84;1,40014;43,60474
145,94;1,40033;43,60475
146,73;1,40051;43,60475
146,76;1,40070;43,60475
146,08;1,40089;43,60475
145,30;1,40107;43,60476
145,06;1,40126;43,60476
144,32;1,40144;43,60476
143,84;1,40163;43,60477
143,81;1,40181;43,60477
144,27;1,40200;43,60477
144,84;1,40219;43,60477
145,15;1,40237;43,60478
144,88;1,40256;43,60478
144,13;1,40274;43,60478
143,81;1,40293;43,60478
143,62;1,40311;43,60479
143,41;1,40330;43,60479
143,32;1,40349;43,60479
142,94;1,40367;43,60480
142,95;1,40386;43,60480
140,55;1,40404;43,60480
138,19;1,40423;43,60480
137,77;1,40441;43,60481
137,93;1,40460;43,60481
137,87;1,40479;43,60481
137,77;1,40497;43,60481
137,53;1,40516;43,60482
137,36;1,40534;43,60482
137,81;1,40553;43,60482
137,86;1,40571;43,60483
137,78;1,40590;43,60483
138,07;1,40609;43,60483
138,12;1,40627;43,60483
137,83;1,40646;43,60484
137,58;1,40664;43,60484
137,47;1,40683;43,60484
137,59;1,40701;43,60484
137,02;1,40720;43,60485
137,52;1,40739;43,60485
137,74;1,40757;43,60485
137,83;1,40776;43,60486
137,48;1,40794;43,60486
137,46;1,40813;43,60486
137,58;1,40831;43,60486
137,61;1,40850;43,60487
137,59;1,40868;43,60487
137,62;1,40887;43,60487
137,45;1,40906;43,60487
137,26;1,40924;43,60488
137,14;1,40943;43,60488
136,98;1,40961;43,60488
136,63;1,40980;43,60489
136,00;1,40998;43,60489
135,41;1,41017;43,60489
135,24;1,41036;43,60489
135,18;1,41054;43,60490
135,10;1,41073;43,60490
135,08;1,41091;43,60490
135,26;1,41110;43,60490
135,27;1,41128;43,60491
135,41;1,41147;43,60491
135,42;1,41166;43,60491
135,59;1,41184;43,60491
135,66;1,41203;43,60492
135,80;1,41221;43,60492
135,81;1,41240;43,60492
135,67;1,41258;43,60493
135,58;1,41277;43,60493
135,66;1,41296;43,60493
135,61;1,41314;43,60493
135,57;1,41333;43,60494
135,63;1,41351;43,60494
135,51;1,41370;43,60494
135,40;1,41388;43,60494
135,05;1,41407;43,60495
134,72;1,41426;43,60495
134,68;1,41444;43,60495
134,51;1,41463;43,60496
134,67;1,41481;43,60496
134,67;1,41500;43,60496
134,64;1,41518;43,60496
134,64;1,41537;43,60497
134,42;1,41556;43,60497
132,97;1,41574;43,60497
131,74;1,41593;43,60497
131,62;1,41611;43,60498
131,48;1,41630;43,60498
131,62;1,41648;43,60498
131,93;1,41667;43,60499
132,41;1,41686;43,60499
132,47;1,41704;43,60499
133,17;1,41723;43,60499
134,16;1,41741;43,60500
129,42;1,41760;43,60500
126,01;1,41778;43,60500
125,13;1,41797;43,60500
125,03;1,41816;43,60501
125,05;1,41834;43,60501
125,10;1,41853;43,60501
125,10;1,41871;43,60502
125,15;1,41890;43,60502
125,15;1,41908;43,60502
125,11;1,41927;43,60502
125,11;1,41946;43,60503
125,15;1,41964;43,60503
125,20;1,41983;43,60503
125,26;1,42001;43,60503
125,31;1,42020;43,60504
125,34;1,42038;43,60504
125,52;1,42057;43,60504
125,69;1,42076;43,60504
125,71;1,42094;43,60505
125,74;1,42113;43,60505
125,76;1,42131;43,60505
125,81;1,42150;43,60506
125,88;1,42168;43,60506
125,85;1,42187;43,60506
125,81;1,42205;43,60506
125,82;1,42224;43,60507
125,84;1,42243;43,60507
126,84;1,42261;43,60507
127,22;1,42280;43,60507
128,16;1,42298;43,60508
130,75;1,42317;43,60508
133,50;1,42335;43,60508
134,13;1,42354;43,60509
132,88;1,42373;43,60509
131,98;1,42391;43,60509
131,60;1,42410;43,60509
131,56;1,42428;43,60510
131,69;1,42447;43,60510
132,50;1,42465;43,60510
132,90;1,42484;43,60510
133,35;1,42503;43,60511
134,20;1,42521;43,60511
135,98;1,42540;43,60511
136,02;1,42558;43,60511
135,64;1,42577;43,60512
135,25;1,42595;43,60512
134,84;1,42614;43,60512
134,53;1,42633;43,60513
134,30;1,42651;43,60513
134,61;1,42670;43,60513
135,29;1,42688;43,60513
135,13;1,42707;43,60514
135,05;1,42725;43,60514
134,79;1,42744;43,60514
134,80;1,42763;43,60514
135,07;1,42781;43,60515
135,42;1,42800;43,60515
135,34;1,42818;43,60515
135,09;1,42837;43,60516
134,98;1,42855;43,60516
134,69;1,42874;43,60516
134,10;1,42893;43,60516
133,74;1,42911;43,60517
133,29;1,42930;43,60517
133,08;1,42948;43,60517
132,85;1,42967;43,60517
132,88;1,42985;43,60518
133,12;1,43004;43,60518
133,86;1,43023;43,60518
135,38;1,43041;43,60518
135,85;1,43060;43,60519
136,41;1,43078;43,60519
136,62;1,43097;43,60519
136,59;1,43115;43,60520
136,49;1,43134;43,60520
136,50;1,43153;43,60520
136,63;1,43171;43,60520
136,62;1,43190;43,60521
136,65;1,43208;43,60521
136,77;1,43227;43,60521
136,99;1,43245;43,60521
137,43;1,43264;43,60522
137,80;1,43283;43,60522
137,90;1,43301;43,60522
137,21;1,43320;43,60522
135,20;1,43338;43,60523
133,94;1,43357;43,60523
133,51;1,43375;43,60523
134,24;1,43394;43,60524
136,72;1,43413;43,60524
138,67;1,43431;43,60524
139,49;1,43450;43,60524
139,67;1,43468;43,60525
140,82;1,43487;43,60525
140,74;1,43505;43,60525
141,87;1,43524;43,60525
142,11;1,43542;43,60526
142,08;1,43561;43,60526
141,94;1,43580;43,60526
142,10;1,43598;43,60527
142,27;1,43617;43,60527
142,08;1,43635;43,60527
142,17;1,43654;43,60527
142,23;1,43672;43,60528
142,31;1,43691;43,60528
142,33;1,43710;43,60528
142,24;1,43728;43,60528
142,46;1,43747;43,60529
142,51;1,43765;43,60529
142,47;1,43784;43,60529
142,38;1,43802;43,60529
142,35;1,43821;43,60530
142,37;1,43840;43,60530
141,91;1,43858;43,60530
141,63;1,43877;43,60531
141,53;1,43895;43,60531
142,08;1,43914;43,60531
142,63;1,43932;43,60531
142,82;1,43951;43,60532
142,87;1,43970;43,60532
142,77;1,43988;43,60532
142,73;1,44007;43,60532
142,81;1,44025;43,60533
142,84;1,44044;43,60533
142,88;1,44062;43,60533
142,78;1,44081;43,60533
142,84;1,44100;43,60534
142,72;1,44118;43,60534
142,60;1,44137;43,60534
142,59;1,44155;43,60535
142,81;1,44174;43,60535
143,03;1,44192;43,60535
143,16;1,44211;43,60535
143,43;1,44230;43,60536
143,41;1,44248;43,60536
143,34;1,44267;43,60536
143,33;1,44285;43,60536
143,38;1,44304;43,60537
143,45;1,44322;43,60537
143,29;1,44341;43,60537
142,96;1,44360;43,60537
142,56;1,44378;43,60538
142,36;1,44397;43,60538
142,41;1,44415;43,60538
142,49;1,44434;43,60539
142,26;1,44452;43,60539
141,88;1,44471;43,60539
139,18;1,39922;43,60459
139,01;1,39940;43,60460
138,84;1,39959;43,60460
138,80;1,39978;43,60460
138,91;1,39996;43,60461
139,18;1,40015;43,60461
139,64;1,40033;43,60461
140,18;1,40052;43,60461
140,48;1,40070;43,60462
140,70;1,40089;43,60462
141,04;1,40108;43,60462
141,39;1,40126;43,60462
141,83;1,40145;43,60463
142,53;1,40163;43,60463
143,85;1,40182;43,60463
144,62;1,40200;43,60464
144,84;1,40219;43,60464
144,51;1,40238;43,60464
144,03;1,40256;43,60464
143,80;1,40275;43,60465
143,74;1,40293;43,60465
143,53;1,40312;43,60465
143,90;1,40330;43,60465
144,66;1,40349;43,60466
143,92;1,40368;43,60466
142,80;1,40386;43,60466
143,32;1,40405;43,60467
141,20;1,40423;43,60467
138,26;1,40442;43,60467
137,83;1,40460;43,60467
137,85;1,40479;43,60468
137,88;1,40497;43,60468
137,86;1,40516;43,60468
137,74;1,40535;43,60468
137,95;1,40553;43,60469
137,98;1,40572;43,60469
137,70;1,40590;43,60469
137,93;1,40609;43,60470
137,97;1,40627;43,60470
137,70;1,40646;43,60470
137,58;1,40665;43,60470
137,38;1,40683;43,60471
137,30;1,40702;43,60471
136,97;1,40720;43,60471
137,59;1,40739;43,60471
137,69;1,40757;43,60472
137,78;1,40776;43,60472
137,45;1,40795;43,60472
137,50;1,40813;43,60473
137,51;1,40832;43,60473
137,53;1,40850;43,60473
137,54;1,40869;43,60473
137,60;1,40887;43,60474
137,55;1,40906;43,60474
137,28;1,40925;43,60474
137,18;1,40943;43,60474
137,03;1,40962;43,60475
136,61;1,40980;43,60475
136,24;1,40999;43,60475
135,86;1,41017;43,60476
135,51;1,41036;43,60476
135,24;1,41055;43,60476
135,11;1,41073;43,60476
135,06;1,41092;43,60477
135,30;1,41110;43,60477
135,36;1,41129;43,60477
135,39;1,41147;43,60477
135,48;1,41166;43,60478
135,52;1,41185;43,60478
135,59;1,41203;43,60478
135,71;1,41222;43,60479
135,97;1,41240;43,60479
135,80;1,41259;43,60479
135,74;1,41277;43,60479
135,73;1,41296;43,60480
135,74;1,41315;43,60480
135,68;1,41333;43,60480
135,56;1,41352;43,60480
135,35;1,41370;43,60481
135,15;1,41389;43,60481
134,93;1,41407;43,60481
134,82;1,41426;43,60482
134,67;1,41445;43,60482
134,77;1,41463;43,60482
134,71;1,41482;43,60482
134,75;1,41500;43,60483
134,69;1,41519;43,60483
134,76;1,41537;43,60483
134,98;1,41556;43,60483
134,42;1,41575;43,60484
133,11;1,41593;43,60484
131,94;1,41612;43,60484
131,61;1,41630;43,60485
131,67;1,41649;43,60485
132,02;1,41667;43,60485
132,33;1,41686;43,60485
132,49;1,41704;43,60486
132,86;1,41723;43,60486
133,33;1,41742;43,60486
133,75;1,41760;43,60486
133,31;1,41779;43,60487
129,45;1,41797;43,60487
125,34;1,41816;43,60487
125,05;1,41834;43,60487
125,09;1,41853;43,60488
125,11;1,41872;43,60488
125,13;1,41890;43,60488
125,11;1,41909;43,60489
125,09;1,41927;43,60489
125,11;1,41946;43,60489
125,19;1,41964;43,60489
125,24;1,41983;43,60490
125,29;1,42002;43,60490
125,34;1,42020;43,60490
125,37;1,42039;43,60490
125,55;1,42057;43,60491
125,67;1,42076;43,60491
125,69;1,42094;43,60491
125,74;1,42113;43,60492
125,75;1,42132;43,60492
125,82;1,42150;43,60492
125,85;1,42169;43,60492
125,83;1,42187;43,60493
125,81;1,42206;43,60493
125,80;1,42224;43,60493
125,78;1,42243;43,60493
125,93;1,42262;43,60494
125,98;1,42280;43,60494
126,12;1,42299;43,60494
126,65;1,42317;43,60494
127,63;1,42336;43,60495
129,40;1,42354;43,60495
132,06;1,42373;43,60495
133,72;1,42392;43,60496
133,49;1,42410;43,60496
132,23;1,42429;43,60496
132,13;1,42447;43,60496
132,63;1,42466;43,60497
132,81;1,42484;43,60497
133,52;1,42503;43,60497
134,74;1,42522;43,60497
137,09;1,42540;43,60498
137,49;1,42559;43,60498
137,51;1,42577;43,60498
137,31;1,42596;43,60499
136,89;1,42614;43,60499
135,87;1,42633;43,60499
134,42;1,42652;43,60499
134,62;1,42670;43,60500
135,12;1,42689;43,60500
135,37;1,42707;43,60500
135,53;1,42726;43,60500
