code_station;date_observation;debit_moyen_journalier;code_crue
O079401001;2000-07-09;1608 [m3/s];2000
O079401001;2000-07-10;1670 [m3/s];2000
O079401001;2000-07-11;2129 [m3/s];2000
O079401001;2000-07-12;2172 [m3/s];2000
O079401001;2000-07-13;2034 [m3/s];2000
O079401001;2000-07-14;1759 [m3/s];2000
O079401001;2000-07-15;2357 [m3/s];2000
O079401001;2000-07-16;7078 [m3/s];2000
O079401001;2000-07-17;3987 [m3/s];2000
O079401001;2000-07-18;2775 [m3/s];2000
O079401001;2000-07-19;2420 [m3/s];2000
O079401001;2000-07-20;2110 [m3/s];2000
O079401001;2000-07-21;1692 [m3/s];2000
O079401001;2000-07-22;1461 [m3/s];2000
O079401001;2000-07-23;1418 [m3/s];2000
O079401001;2000-07-24;1475 [m3/s];2000
O079401001;2000-07-25;1452 [m3/s];2000
O079401001;2000-07-26;1445 [m3/s];2000
O079401001;2000-07-27;1335 [m3/s];2000
O079401001;2000-07-28;1599 [m3/s];2000
O079401001;2000-07-29;1803 [m3/s];2000
O079401001;2000-07-30;1459 [m3/s];2000
O079401001;2000-07-31;1187 [m3/s];2000
O079401001;2000-08-01;948 [m3/s];2000
O079401001;2000-08-02;1009 [m3/s];2000
O079401001;2000-08-03;1455 [m3/s];2000
O079401001;2000-08-04;2726 [m3/s];2000
O079401001;2000-08-05;4431 [m3/s];2000
O079401001;2000-08-06;4171 [m3/s];2000
O079401001;2000-08-07;2909 [m3/s];2000
O079401001;2000-08-08;2399 [m3/s];2000
O079401001;2000-08-09;2128 [m3/s];2000
O079401001;2000-08-10;1850 [m3/s];2000
O079401001;2000-08-11;1692 [m3/s];2000
O079401001;2000-08-12;2114 [m3/s];2000
O079401001;2000-08-13;2328 [m3/s];2000
O079401001;2000-08-14;1701 [m3/s];2000
O079401001;2000-08-15;1391 [m3/s];2000
O079401001;2000-08-16;1166 [m3/s];2000
O079401001;2000-08-17;1151 [m3/s];2000
O079401001;2000-08-18;1120 [m3/s];2000
O079401001;2000-08-19;1064 [m3/s];2000
O079401001;2000-08-20;1038 [m3/s];2000
O079401001;2000-08-21;1029 [m3/s];2000
O079401001;2000-08-22;1596 [m3/s];2000
O079401001;2000-08-23;1283 [m3/s];2000
O079401001;2000-08-24;1030 [m3/s];2000
O079401001;2000-08-25;1010 [m3/s];2000
O079401001;2000-08-26;1047 [m3/s];2000
O079401001;2000-08-27;1185 [m3/s];2000
O079401001;2000-08-28;1198 [m3/s];2000
O079401001;2000-08-29;922 [m3/s];2000
O079401001;2000-08-30;1011 [m3/s];2000
O079401001;2000-08-31;1914 [m3/s];2000
O079401001;2000-09-01;1294 [m3/s];2000
O079401001;2000-09-02;1071 [m3/s];2000
O079401001;2000-09-03;1019 [m3/s];2000
O079401001;2000-09-04;1002 [m3/s];2000
O079401001;2000-09-05;1231 [m3/s];2000
O079401001;2000-09-06;1061 [m3/s];2000
O079401001;2000-09-07;959 [m3/s];2000
O079401001;2000-09-08;863 [m3/s];2000
O079401001;2000-09-09;831 [m3/s];2000
O079401001;2000-09-10;847 [m3/s];2000
O079401001;2000-09-11;862 [m3/s];2000
O079401001;2000-09-12;896 [m3/s];2000
O079401001;2000-09-13;1005 [m3/s];2000
O079401001;2000-09-14;1058 [m3/s];2000
O079401001;2000-09-15;969 [m3/s];2000
O079401001;2000-09-16;939 [m3/s];2000
O079401001;2000-09-17;901 [m3/s];2000
O079401001;2000-09-18;984 [m3/s];2000
O079401001;2000-09-19;1268 [m3/s];2000
O079401001;2000-09-20;1288 [m3/s];2000
O079401001;2000-09-21;1265 [m3/s];2000
O079401001;2000-09-22;1107 [m3/s];2000
O079401001;2000-09-23;967 [m3/s];2000
O079401001;2000-09-24;1089 [m3/s];2000
O079401001;2000-09-25;785 [m3/s];2000
O079401001;2000-09-26;661 [m3/s];2000
O079401001;2000-09-27;661 [m3/s];2000
O079401001;2000-09-28;657 [m3/s];2000
O079401001;2000-09-29;924 [m3/s];2000
O079401001;2000-09-30;876 [m3/s];2000
O079401001;2000-10-01;856 [m3/s];2000
O079401001;2000-10-02;795 [m3/s];2000
O079401001;2000-10-03;738 [m3/s];2000
O079401001;2000-10-04;780 [m3/s];2000
O079401001;2000-10-05;742 [m3/s];2000
O079401001;2000-10-06;724 [m3/s];2000
O079401001;2000-10-07;1049 [m3/s];2000
O079401001;2000-10-08;1003 [m3/s];2000
O079401001;2000-10-09;853 [m3/s];2000
O079401001;2000-10-10;1215 [m3/s];2000
O079401001;2000-10-11;2046 [m3/s];2000
O079401001;2000-10-12;2524 [m3/s];2000
O079401001;2000-10-13;1838 [m3/s];2000
O079401001;2000-10-14;3213 [m3/s];2000
O079401001;2000-10-15;6921 [m3/s];2000
O079401001;2000-10-16;12577 [m3/s];2000
O079401001;2000-10-17;9604 [m3/s];2000
O079401001;2000-10-18;5360 [m3/s];2000
O079401001;2000-10-19;3853 [m3/s];2000
O079401001;2000-10-20;3040 [m3/s];2000
O079401001;2000-10-21;2627 [m3/s];2000
O079401001;2000-10-22;2265 [m3/s];2000
O079401001;2000-10-23;2006 [m3/s];2000
O079401001;2000-10-24;1827 [m3/s];2000
O079401001;2000-10-25;1727 [m3/s];2000
O079401001;2000-10-26;1570 [m3/s];2000
O079401001;2000-10-27;1493 [m3/s];2000
O079401001;2000-10-28;1448 [m3/s];2000
O079401001;2000-10-29;1424 [m3/s];2000
O079401001;2000-10-30;1440 [m3/s];2000
O079401001;2000-10-31;1417 [m3/s];2000
O079401001;2000-11-01;1548 [m3/s];2000
O079401001;2000-11-02;1428 [m3/s];2000
O079401001;2000-11-03;1339 [m3/s];2000
O079401001;2000-11-04;1376 [m3/s];2000
O079401001;2000-11-05;1333 [m3/s];2000
O079401001;2000-11-06;1439 [m3/s];2000
O079401001;2000-11-07;1671 [m3/s];2000
O079401001;2000-11-08;1460 [m3/s];2000
O079401001;2000-11-09;1336 [m3/s];2000
O079401001;2000-11-10;1278 [m3/s];2000
O079401001;2000-11-11;1190 [m3/s];2000
O079401001;2000-11-12;1190 [m3/s];2000
O079401001;2000-11-13;1185 [m3/s];2000
O079401001;2000-11-14;1206 [m3/s];2000
O079401001;2000-11-15;1270 [m3/s];2000
O079401001;2000-11-16;1131 [m3/s];2000
O079401001;2000-11-17;1080 [m3/s];2000
O079401001;2000-11-18;1274 [m3/s];2000
O079401001;2000-11-19;1685 [m3/s];2000
O079401001;2000-11-20;2433 [m3/s];2000
O079401001;2000-11-21;3809 [m3/s];2000
O079401001;2000-11-22;3244 [m3/s];2000
O079401001;2000-11-23;2915 [m3/s];2000
O079401001;2000-11-24;7517 [m3/s];2000
O079401001;2000-11-25;5031 [m3/s];2000
O079401001;2000-11-26;5749 [m3/s];2000
O079401001;2000-11-27;7269 [m3/s];2000
O079401001;2000-11-28;7167 [m3/s];2000
O079401001;2000-11-29;5397 [m3/s];2000
O079401001;2000-11-30;6504 [m3/s];2000
O079401001;2000-12-01;5602 [m3/s];2000
O079401001;2000-12-02;4516 [m3/s];2000
O079401001;2000-12-03;4612 [m3/s];2000
O079401001;2000-12-04;4164 [m3/s];2000
O079401001;2000-12-05;3597 [m3/s];2000
O079401001;2000-12-06;3224 [m3/s];2000
O079401001;2000-12-07;2920 [m3/s];2000
O079401001;2000-12-08;2621 [m3/s];2000
O079401001;2000-12-09;2375 [m3/s];2000
O079401001;2000-12-10;2304 [m3/s];2000
O079401001;2000-12-11;2214 [m3/s];2000
O079401001;2000-12-12;1999 [m3/s];2000
O079401001;2000-12-13;1957 [m3/s];2000
O079401001;2000-12-14;1930 [m3/s];2000
O079401001;2000-12-15;1945 [m3/s];2000
O079401001;2000-12-16;2517 [m3/s];2000
O079401001;2000-12-17;2230 [m3/s];2000
O079401001;2000-12-18;1996 [m3/s];2000
O079401001;2000-12-19;1887 [m3/s];2000
O079401001;2000-12-20;1847 [m3/s];2000
O079401001;2000-12-21;1827 [m3/s];2000
O079401001;2000-12-22;1721 [m3/s];2000
O079401001;2000-12-23;1595 [m3/s];2000
O079401001;2000-12-24;1608 [m3/s];2000
O079401001;2000-12-25;1608 [m3/s];2000
O079401001;2000-12-26;1571 [m3/s];2000
O079401001;2000-12-27;1514 [m3/s];2000
O079401001;2000-12-28;1528 [m3/s];2000
O079401001;2000-12-29;1897 [m3/s];2000
O079401001;2000-12-30;6377 [m3/s];2000
O079401001;2000-12-31;10336 [m3/s];2000
O095000101;2000-01-01;3784 [m3/s];2000
O095000101;2000-01-02;3497 [m3/s];2000
O095000101;2000-01-03;3218 [m3/s];2000
O095000101;2000-01-04;2953 [m3/s];2000
O095000101;2000-01-05;2701 [m3/s];2000
O095000101;2000-01-06;2456 [m3/s];2000
O095000101;2000-01-07;2221 [m3/s];2000
O095000101;2000-01-08;1988 [m3/s];2000
O095000101;2000-01-09;1754 [m3/s];2000
O095000101;2000-01-10;1519 [m3/s];2000
O095000101;2000-01-11;1293 [m3/s];2000
O095000101;2000-01-12;1158 [m3/s];2000
O095000101;2000-01-13;1109 [m3/s];2000
O095000101;2000-01-14;1081 [m3/s];2000
O095000101;2000-01-15;1012 [m3/s];2000
O095000101;2000-01-16;957 [m3/s];2000
O095000101;2000-01-17;929 [m3/s];2000
O095000101;2000-01-18;904 [m3/s];2000
O095000101;2000-01-19;923 [m3/s];2000
O095000101;2000-01-20;892 [m3/s];2000
O095000101;2000-01-21;865 [m3/s];2000
O095000101;2000-01-22;866 [m3/s];2000
O095000101;2000-01-23;862 [m3/s];2000
O095000101;2000-01-24;857 [m3/s];2000
O095000101;2000-01-25;840 [m3/s];2000
O095000101;2000-01-26;814 [m3/s];2000
O095000101;2000-01-27;810 [m3/s];2000
O095000101;2000-01-28;798 [m3/s];2000
O095000101;2000-01-29;796 [m3/s];2000
O095000101;2000-01-30;793 [m3/s];2000
O095000101;2000-01-31;792 [m3/s];2000
O095000101;2000-02-01;806 [m3/s];2000
O095000101;2000-02-02;833 [m3/s];2000
O095000101;2000-02-03;921 [m3/s];2000
O095000101;2000-02-04;882 [m3/s];2000
O095000101;2000-02-05;840 [m3/s];2000
O095000101;2000-02-06;840 [m3/s];2000
O095000101;2000-02-07;840 [m3/s];2000
O095000101;2000-02-08;843 [m3/s];2000
O095000101;2000-02-09;835 [m3/s];2000
O095000101;2000-02-10;839 [m3/s];2000
O095000101;2000-02-11;979 [m3/s];2000
O095000101;2000-02-12;1077 [m3/s];2000
O095000101;2000-02-13;927 [m3/s];2000
O095000101;2000-02-14;1006 [m3/s];2000
O095000101;2000-02-15;2769 [m3/s];2000
O095000101;2000-02-16;3062 [m3/s];2000
O095000101;2000-02-17;22480 [m3/s];2000
O095000101;2000-02-18;18360 [m3/s];2000
O095000101;2000-02-19;8819 [m3/s];2000
O095000101;2000-02-20;8785 [m3/s];2000
O095000101;2000-02-21;4816 [m3/s];2000
O095000101;2000-02-22;3375 [m3/s];2000
O095000101;2000-02-23;2649 [m3/s];2000
O095000101;2000-02-24;2277 [m3/s];2000
O095000101;2000-02-25;2036 [m3/s];2000
O095000101;2000-02-26;1858 [m3/s];2000
O095000101;2000-02-27;1690 [m3/s];2000
O095000101;2000-02-28;1570 [m3/s];2000
O095000101;2000-02-29;1448 [m3/s];2000
O095000101;2000-03-01;1525 [m3/s];2000
O095000101;2000-03-02;3228 [m3/s];2000
O095000101;2000-03-03;2063 [m3/s];2000
O095000101;2000-03-04;1715 [m3/s];2000
O095000101;2000-03-05;1559 [m3/s];2000
O095000101;2000-03-06;1416 [m3/s];2000
O095000101;2000-03-07;1310 [m3/s];2000
O095000101;2000-03-08;1220 [m3/s];2000
O095000101;2000-03-09;1162 [m3/s];2000
O095000101;2000-03-10;1124 [m3/s];2000
O095000101;2000-03-11;1124 [m3/s];2000
O095000101;2000-03-12;1109 [m3/s];2000
O095000101;2000-03-13;1038 [m3/s];2000
O095000101;2000-03-14;1006 [m3/s];2000
O095000101;2000-03-15;983 [m3/s];2000
O095000101;2000-03-16;931 [m3/s];2000
O095000101;2000-03-17;922 [m3/s];2000
O095000101;2000-03-18;908 [m3/s];2000
O095000101;2000-03-19;898 [m3/s];2000
O095000101;2000-03-20;886 [m3/s];2000
O095000101;2000-03-21;874 [m3/s];2000
O095000101;2000-03-22;861 [m3/s];2000
O095000101;2000-03-23;877 [m3/s];2000
O095000101;2000-03-24;859 [m3/s];2000
O095000101;2000-03-25;848 [m3/s];2000
O095000101;2000-03-26;994 [m3/s];2000
O095000101;2000-03-27;8336 [m3/s];2000
O095000101;2000-03-28;6374 [m3/s];2000
O095000101;2000-03-29;2751 [m3/s];2000
O095000101;2000-03-30;1842 [m3/s];2000
O095000101;2000-03-31;1592 [m3/s];2000
O095000101;2000-04-01;1774 [m3/s];2000
O095000101;2000-04-02;1602 [m3/s];2000
O095000101;2000-04-03;1457 [m3/s];2000
O095000101;2000-04-04;1182 [m3/s];2000
O095000101;2000-04-05;1033 [m3/s];2000
O095000101;2000-04-06;1029 [m3/s];2000
O095000101;2000-04-07;1001 [m3/s];2000
O095000101;2000-04-08;984 [m3/s];2000
O095000101;2000-04-09;1016 [m3/s];2000
O095000101;2000-04-10;995 [m3/s];2000
O095000101;2000-04-11;5753 [m3/s];2000
O095000101;2000-04-12;4241 [m3/s];2000
O095000101;2000-04-13;2484 [m3/s];2000
O095000101;2000-04-14;1946 [m3/s];2000
O095000101;2000-04-15;1582 [m3/s];2000
O095000101;2000-04-16;1416 [m3/s];2000
O095000101;2000-04-17;1458 [m3/s];2000
O095000101;2000-04-18;1222 [m3/s];2000
O095000101;2000-04-19;1403 [m3/s];2000
O095000101;2000-04-20;1184 [m3/s];2000
O095000101;2000-04-21;1083 [m3/s];2000
O095000101;2000-04-22;1003 [m3/s];2000
O095000101;2000-04-23;17920 [m3/s];2000
O095000101;2000-04-24;7537 [m3/s];2000
O095000101;2000-04-25;3584 [m3/s];2000
O095000101;2000-04-26;2461 [m3/s];2000
O095000101;2000-04-27;2084 [m3/s];2000
O095000101;2000-04-28;2027 [m3/s];2000
O095000101;2000-04-29;1603 [m3/s];2000
O095000101;2000-04-30;1313 [m3/s];2000
O095000101;2000-05-01;1191 [m3/s];2000
O095000101;2000-05-02;1112 [m3/s];2000
O095000101;2000-05-03;1026 [m3/s];2000
O095000101;2000-05-04;952 [m3/s];2000
O095000101;2000-05-05;916 [m3/s];2000
O095000101;2000-05-06;1325 [m3/s];2000
O095000101;2000-05-07;5142 [m3/s];2000
O095000101;2000-05-08;2799 [m3/s];2000
O095000101;2000-05-09;2359 [m3/s];2000
O095000101;2000-05-10;2452 [m3/s];2000
O095000101;2000-05-11;6011 [m3/s];2000
O095000101;2000-05-12;3771 [m3/s];2000
O095000101;2000-05-13;6648 [m3/s];2000
O095000101;2000-05-14;2504 [m3/s];2000
O095000101;2000-05-15;1669 [m3/s];2000
O095000101;2000-05-16;1322 [m3/s];2000
O095000101;2000-05-17;1228 [m3/s];2000
O095000101;2000-05-18;1192 [m3/s];2000
O095000101;2000-05-19;1092 [m3/s];2000
O095000101;2000-05-20;973 [m3/s];2000
O095000101;2000-05-21;929 [m3/s];2000
O095000101;2000-05-22;855 [m3/s];2000
O095000101;2000-05-23;819 [m3/s];2000
O095000101;2000-05-24;765 [m3/s];2000
O095000101;2000-05-25;723 [m3/s];2000
O095000101;2000-05-26;770 [m3/s];2000
O095000101;2000-05-27;6125 [m3/s];2000
O095000101;2000-05-28;2459 [m3/s];2000
O095000101;2000-05-29;2462 [m3/s];2000
O095000101;2000-05-30;2258 [m3/s];2000
O095000101;2000-05-31;1701 [m3/s];2000
O095000101;2000-06-01;1499 [m3/s];2000
O095000101;2000-06-02;1450 [m3/s];2000
O095000101;2000-06-03;1155 [m3/s];2000
O095000101;2000-06-04;1128 [m3/s];2000
O095000101;2000-06-05;1161 [m3/s];2000
O095000101;2000-06-06;3510 [m3/s];2000
O095000101;2000-06-07;1845 [m3/s];2000
O095000101;2000-06-08;1407 [m3/s];2000
O095000101;2000-06-09;1251 [m3/s];2000
O095000101;2000-06-10;16400 [m3/s];2000
O095000101;2000-06-11;53650 [m3/s];2000
O095000101;2000-06-12;65030 [m3/s];2000
O095000101;2000-06-13;19520 [m3/s];2000
O095000101;2000-06-14;8449 [m3/s];2000
O095000101;2000-06-15;4544 [m3/s];2000
O095000101;2000-06-16;3015 [m3/s];2000
O095000101;2000-06-17;2500 [m3/s];2000
O095000101;2000-06-18;2014 [m3/s];2000
O095000101;2000-06-19;1766 [m3/s];2000
O095000101;2000-06-20;1607 [m3/s];2000
O095000101;2000-06-21;1535 [m3/s];2000
O095000101;2000-06-22;1503 [m3/s];2000
O095000101;2000-06-23;1474 [m3/s];2000
O095000101;2000-06-24;1362 [m3/s];2000
O095000101;2000-06-25;1292 [m3/s];2000
O095000101;2000-06-26;1232 [m3/s];2000
O095000101;2000-06-27;1139 [m3/s];2000
O095000101;2000-06-28;1070 [m3/s];2000
O095000101;2000-06-29;1042 [m3/s];2000
O095000101;2000-06-30;1020 [m3/s];2000
O095000101;2000-07-01;984 [m3/s];2000
O095000101;2000-07-02;1018 [m3/s];2000
O095000101;2000-07-03;1079 [m3/s];2000
O095000101;2000-07-04;1117 [m3/s];2000
O095000101;2000-07-05;1090 [m3/s];2000
O095000101;2000-07-06;951 [m3/s];2000
O095000101;2000-07-07;883 [m3/s];2000
O095000101;2000-07-08;921 [m3/s];2000
O095000101;2000-07-09;890 [m3/s];2000
O095000101;2000-07-10;905 [m3/s];2000
O095000101;2000-07-11;1007 [m3/s];2000
O095000101;2000-07-12;1237 [m3/s];2000
O095000101;2000-07-13;1005 [m3/s];2000
O095000101;2000-07-14;965 [m3/s];2000
O095000101;2000-07-15;1079 [m3/s];2000
O095000101;2000-07-16;1734 [m3/s];2000
O095000101;2000-07-17;1157 [m3/s];2000
O095000101;2000-07-18;1018 [m3/s];2000
O095000101;2000-07-19;948 [m3/s];2000
O095000101;2000-07-20;918 [m3/s];2000
O095000101;2000-07-21;889 [m3/s];2000
O095000101;2000-07-22;859 [m3/s];2000
O095000101;2000-07-23;816 [m3/s];2000
O095000101;2000-07-24;856 [m3/s];2000
O095000101;2000-07-25;786 [m3/s];2000
O095000101;2000-07-26;796 [m3/s];2000
O095000101;2000-07-27;724 [m3/s];2000
O095000101;2000-07-28;773 [m3/s];2000
O095000101;2000-07-29;833 [m3/s];2000
O095000101;2000-07-30;799 [m3/s];2000
O095000101;2000-07-31;714 [m3/s];2000
O095000101;2000-08-01;643 [m3/s];2000
O095000101;2000-08-02;714 [m3/s];2000
O095000101;2000-08-03;871 [m3/s];2000
O095000101;2000-08-04;985 [m3/s];2000
O095000101;2000-08-05;954 [m3/s];2000
O095000101;2000-08-06;925 [m3/s];2000
O095000101;2000-08-07;848 [m3/s];2000
O095000101;2000-08-08;792 [m3/s];2000
O095000101;2000-08-09;735 [m3/s];2000
O095000101;2000-08-10;705 [m3/s];2000
O095000101;2000-08-11;639 [m3/s];2000
O095000101;2000-08-12;808 [m3/s];2000
O095000101;2000-08-13;818 [m3/s];2000
O095000101;2000-08-14;732 [m3/s];2000
O095000101;2000-08-15;604 [m3/s];2000
O095000101;2000-08-16;616 [m3/s];2000
O095000101;2000-08-17;620 [m3/s];2000
O095000101;2000-08-18;699 [m3/s];2000
O095000101;2000-08-19;717 [m3/s];2000
O095000101;2000-08-20;788 [m3/s];2000
O095000101;2000-08-21;757 [m3/s];2000
O095000101;2000-08-22;866 [m3/s];2000
O095000101;2000-08-23;746 [m3/s];2000
O095000101;2000-08-24;636 [m3/s];2000
O095000101;2000-08-25;629 [m3/s];2000
O095000101;2000-08-26;680 [m3/s];2000
O095000101;2000-08-27;818 [m3/s];2000
O095000101;2000-08-28;791 [m3/s];2000
O095000101;2000-08-29;707 [m3/s];2000
O095000101;2000-08-30;787 [m3/s];2000
O095000101;2000-08-31;764 [m3/s];2000
O095000101;2000-09-01;670 [m3/s];2000
O095000101;2000-09-02;603 [m3/s];2000
O095000101;2000-09-03;590 [m3/s];2000
O095000101;2000-09-04;621 [m3/s];2000
O095000101;2000-09-05;605 [m3/s];2000
O095000101;2000-09-06;561 [m3/s];2000
O095000101;2000-09-07;506 [m3/s];2000
O095000101;2000-09-08;532 [m3/s];2000
O095000101;2000-09-09;416 [m3/s];2000
O095000101;2000-09-10;329 [m3/s];2000
O095000101;2000-09-11;318 [m3/s];2000
O095000101;2000-09-12;252 [m3/s];2000
O095000101;2000-09-13;312 [m3/s];2000
O095000101;2000-09-14;277 [m3/s];2000
O095000101;2000-09-15;246 [m3/s];2000
O095000101;2000-09-16;225 [m3/s];2000
O095000101;2000-09-17;209 [m3/s];2000
O095000101;2000-09-18;321 [m3/s];2000
O095000101;2000-09-19;395 [m3/s];2000
O095000101;2000-09-20;445 [m3/s];2000
O095000101;2000-09-21;535 [m3/s];2000
O095000101;2000-09-22;408 [m3/s];2000
O095000101;2000-09-23;349 [m3/s];2000
O095000101;2000-09-24;337 [m3/s];2000
O095000101;2000-09-25;381 [m3/s];2000
O095000101;2000-09-26;340 [m3/s];2000
O095000101;2000-09-27;360 [m3/s];2000
O095000101;2000-09-28;336 [m3/s];2000
O095000101;2000-09-29;461 [m3/s];2000
O095000101;2000-09-30;612 [m3/s];2000
O095000101;2000-10-01;437 [m3/s];2000
O095000101;2000-10-02;369 [m3/s];2000
O095000101;2000-10-03;426 [m3/s];2000
O095000101;2000-10-04;431 [m3/s];2000
O095000101;2000-10-05;418 [m3/s];2000
O095000101;2000-10-06;427 [m3/s];2000
O095000101;2000-10-07;460 [m3/s];2000
O095000101;2000-10-08;506 [m3/s];2000
O095000101;2000-10-09;477 [m3/s];2000
O095000101;2000-10-10;458 [m3/s];2000
O095000101;2000-10-11;733 [m3/s];2000
O095000101;2000-10-12;988 [m3/s];2000
O095000101;2000-10-13;676 [m3/s];2000
O095000101;2000-10-14;974 [m3/s];2000
O095000101;2000-10-15;1978 [m3/s];2000
O095000101;2000-10-16;4994 [m3/s];2000
O095000101;2000-10-17;2213 [m3/s];2000
O095000101;2000-10-18;1277 [m3/s];2000
O095000101;2000-10-19;985 [m3/s];2000
O095000101;2000-10-20;878 [m3/s];2000
O095000101;2000-10-21;839 [m3/s];2000
O095000101;2000-10-22;804 [m3/s];2000
O095000101;2000-10-23;767 [m3/s];2000
O095000101;2000-10-24;728 [m3/s];2000
O095000101;2000-10-25;766 [m3/s];2000
O095000101;2000-10-26;723 [m3/s];2000
O095000101;2000-10-27;716 [m3/s];2000
O095000101;2000-10-28;676 [m3/s];2000
O095000101;2000-10-29;639 [m3/s];2000
O095000101;2000-10-30;678 [m3/s];2000
O095000101;2000-10-31;661 [m3/s];2000
O095000101;2000-11-01;654 [m3/s];2000
O095000101;2000-11-02;628 [m3/s];2000
O095000101;2000-11-03;641 [m3/s];2000
O095000101;2000-11-04;647 [m3/s];2000
O095000101;2000-11-05;652 [m3/s];2000
O095000101;2000-11-06;870 [m3/s];2000
O095000101;2000-11-07;957 [m3/s];2000
O095000101;2000-11-08;788 [m3/s];2000
O095000101;2000-11-09;729 [m3/s];2000
O095000101;2000-11-10;671 [m3/s];2000
O095000101;2000-11-11;630 [m3/s];2000
O095000101;2000-11-12;633 [m3/s];2000
O095000101;2000-11-13;681 [m3/s];2000
O095000101;2000-11-14;767 [m3/s];2000
O095000101;2000-11-15;721 [m3/s];2000
O095000101;2000-11-16;656 [m3/s];2000
O095000101;2000-11-17;641 [m3/s];2000
O095000101;2000-11-18;692 [m3/s];2000
O095000101;2000-11-19;773 [m3/s];2000
O095000101;2000-11-20;897 [m3/s];2000
O095000101;2000-11-21;1077 [m3/s];2000
O095000101;2000-11-22;945 [m3/s];2000
O095000101;2000-11-23;1911 [m3/s];2000
O095000101;2000-11-24;3374 [m3/s];2000
O095000101;2000-11-25;1938 [m3/s];2000
O095000101;2000-11-26;5141 [m3/s];2000
O095000101;2000-11-27;4656 [m3/s];2000
O095000101;2000-11-28;3280 [m3/s];2000
O095000101;2000-11-29;2261 [m3/s];2000
O095000101;2000-11-30;12870 [m3/s];2000
O095000101;2000-12-01;4471 [m3/s];2000
O095000101;2000-12-02;2662 [m3/s];2000
O095000101;2000-12-03;2133 [m3/s];2000
O095000101;2000-12-04;1860 [m3/s];2000
O095000101;2000-12-05;1655 [m3/s];2000
O095000101;2000-12-06;1491 [m3/s];2000
O095000101;2000-12-07;1411 [m3/s];2000
O095000101;2000-12-08;1281 [m3/s];2000
O095000101;2000-12-09;1201 [m3/s];2000
O095000101;2000-12-10;1133 [m3/s];2000
O095000101;2000-12-11;1078 [m3/s];2000
O095000101;2000-12-12;1039 [m3/s];2000
O095000101;2000-12-13;982 [m3/s];2000
O095000101;2000-12-14;1008 [m3/s];2000
O095000101;2000-12-15;1015 [m3/s];2000
O095000101;2000-12-16;1074 [m3/s];2000
O095000101;2000-12-17;1179 [m3/s];2000
O095000101;2000-12-18;1000 [m3/s];2000
O095000101;2000-12-19;850 [m3/s];2000
O095000101;2000-12-20;890 [m3/s];2000
O095000101;2000-12-21;920 [m3/s];2000
O095000101;2000-12-22;900 [m3/s];2000
O095000101;2000-12-23;920 [m3/s];2000
O095000101;2000-12-24;820 [m3/s];2000
O095000101;2000-12-25;800 [m3/s];2000
O095000101;2000-12-26;800 [m3/s];2000
O095000101;2000-12-27;800 [m3/s];2000
O095000101;2000-12-28;860 [m3/s];2000
O095000101;2000-12-29;940 [m3/s];2000
O095000101;2000-12-30;5300 [m3/s];2000
O095000101;2000-12-31;6800 [m3/s];2000
O098401001;2000-01-01;7180 [m3/s];2000
O098401001;2000-01-02;6529 [m3/s];2000
O098401001;2000-01-03;6193 [m3/s];2000
O098401001;2000-01-04;6502 [m3/s];2000
O098401001;2000-01-05;7588 [m3/s];2000
O098401001;2000-01-06;7500 [m3/s];2000
O098401001;2000-01-07;7246 [m3/s];2000
O098401001;2000-01-08;6938 [m3/s];2000
O098401001;2000-01-09;6833 [m3/s];2000
O098401001;2000-01-10;7145 [m3/s];2000
O098401001;2000-01-11;6214 [m3/s];2000
O098401001;2000-01-12;5628 [m3/s];2000
O098401001;2000-01-13;5412 [m3/s];2000
O098401001;2000-01-14;5509 [m3/s];2000
O098401001;2000-01-15;6271 [m3/s];2000
O098401001;2000-01-16;6305 [m3/s];2000
O098401001;2000-01-17;6047 [m3/s];2000
O098401001;2000-01-18;5864 [m3/s];2000
O098401001;2000-01-19;5792 [m3/s];2000
O098401001;2000-01-20;5618 [m3/s];2000
O098401001;2000-01-21;5562 [m3/s];2000
O098401001;2000-01-22;5509 [m3/s];2000
O098401001;2000-01-23;5456 [m3/s];2000
O098401001;2000-01-24;5098 [m3/s];2000
O098401001;2000-01-25;5378 [m3/s];2000
O098401001;2000-01-26;5577 [m3/s];2000
O098401001;2000-01-27;5632 [m3/s];2000
O098401001;2000-01-28;5135 [m3/s];2000
O098401001;2000-01-29;5588 [m3/s];2000
O098401001;2000-01-30;5415 [m3/s];2000
O098401001;2000-01-31;5415 [m3/s];2000
O098401001;2000-02-01;5415 [m3/s];2000
O098401001;2000-02-02;5415 [m3/s];2000
O098401001;2000-02-03;5415 [m3/s];2000
O098401001;2000-02-04;5152 [m3/s];2000
O098401001;2000-02-05;5459 [m3/s];2000
O098401001;2000-02-06;5644 [m3/s];2000
O098401001;2000-02-07;5841 [m3/s];2000
O098401001;2000-02-08;5849 [m3/s];2000
O098401001;2000-02-09;5923 [m3/s];2000
O098401001;2000-02-10;6132 [m3/s];2000
O098401001;2000-02-11;6321 [m3/s];2000
O098401001;2000-02-12;6439 [m3/s];2000
O098401001;2000-02-13;6196 [m3/s];2000
O098401001;2000-02-14;6515 [m3/s];2000
O098401001;2000-02-15;8317 [m3/s];2000
O098401001;2000-02-16;8530 [m3/s];2000
O098401001;2000-02-17;31958 [m3/s];2000
O098401001;2000-02-18;44457 [m3/s];2000
